household_id;municipality_id;grid_id;HLA;HSC;HSI;age;SEX;AG2;EMP
053620008008-846;053620008008;100mN30993E40842;SF;NA;2;47;F;4049;NEP
053620008008-847;053620008008;100mN30968E40877;MC;NA;2;54;F;5064;EMP
053620008008-847;053620008008;100mN30968E40877;MC;NA;2;57;F;5064;NEP
053620008008-848;053620008008;100mN31032E40923;MC;NA;5;58;M;5064;EMP
053620008008-848;053620008008;100mN31032E40923;MC;NA;5;50;M;5064;NEP
053620008008-848;053620008008;100mN31032E40923;MC;NA;5;3;F;0305;NEP
053620008008-848;053620008008;100mN31032E40923;MC;NA;5;41;F;4049;NEP
053620008008-848;053620008008;100mN31032E40923;MC;NA;5;16;M;1517;NEP
053620008008-849;053620008008;100mN30970E40867;PO;NA;4;54;M;5064;NEP
053620008008-849;053620008008;100mN30970E40867;PO;NA;4;55;M;5064;EMP
053620008008-849;053620008008;100mN30970E40867;PO;NA;4;10;F;0614;NEP
053620008008-849;053620008008;100mN30970E40867;PO;NA;4;16;F;1517;EMP
053620008008-850;053620008008;100mN30979E40858;S;NA;1;45;F;4049;UEP
053620008008-851;053620008008;100mN31011E40886;PO;NA;2;34;F;3039;EMP
053620008008-851;053620008008;100mN31011E40886;PO;NA;2;41;F;4049;EMP
053620008008-852;053620008008;100mN31011E40886;MC;NA;2;40;M;4049;NEP
053620008008-852;053620008008;100mN31011E40886;MC;NA;2;31;F;3039;NEP
053620008008-853;053620008008;100mN31029E40881;S;NA;1;87;F;75XX;EMP
053620008008-854;053620008008;100mN31011E40886;MC;NA;5;19;F;1824;NEP
053620008008-854;053620008008;100mN31011E40886;MC;NA;5;18;M;1824;EMP
053620008008-854;053620008008;100mN31011E40886;MC;NA;5;0;M;0003;NEP
053620008008-854;053620008008;100mN31011E40886;MC;NA;5;4;M;0305;NEP
053620008008-854;053620008008;100mN31011E40886;MC;NA;5;1;M;0003;NEP
053620008008-855;053620008008;100mN31003E40924;MC;NA;3;57;F;5064;EMP
053620008008-855;053620008008;100mN31003E40924;MC;NA;3;61;F;5064;NEP
053620008008-855;053620008008;100mN31003E40924;MC;NA;3;13;M;0614;NEP
053620008008-856;053620008008;100mN31013E40878;MC;NA;4;55;F;5064;NEP
053620008008-856;053620008008;100mN31013E40878;MC;NA;4;59;M;5064;EMP
053620008008-856;053620008008;100mN31013E40878;MC;NA;4;38;M;3039;EMP
053620008008-856;053620008008;100mN31013E40878;MC;NA;4;26;F;2529;EMP
053620008008-857;053620008008;100mN30997E40925;MC;NA;2;47;F;4049;EMP
053620008008-857;053620008008;100mN30997E40925;MC;NA;2;56;F;5064;NEP
053620008008-858;053620008008;100mN31011E40886;MC;NA;2;25;F;2529;NEP
053620008008-858;053620008008;100mN31011E40886;MC;NA;2;30;F;3039;EMP
053620008008-859;053620008008;100mN30983E40846;MC;NA;2;48;M;4049;EMP
053620008008-859;053620008008;100mN30983E40846;MC;NA;2;45;M;4049;EMP
053620008008-860;053620008008;100mN31011E40886;S;NA;1;22;M;1824;EMP
053620008008-861;053620008008;100mN30968E40870;S;NA;1;48;M;4049;EMP
053620008008-862;053620008008;100mN31011E40886;MC;NA;3;63;M;5064;UEP
053620008008-862;053620008008;100mN31011E40886;MC;NA;3;61;M;5064;EMP
053620008008-862;053620008008;100mN31011E40886;MC;NA;3;11;F;0614;NEP
053620008008-863;053620008008;100mN31011E40886;PO;OS;2;71;M;6574;EMP
053620008008-863;053620008008;100mN31011E40886;PO;OS;2;65;M;6574;EMP
053620008008-864;053620008008;100mN31006E40923;S;NA;1;57;F;5064;EMP
053620008008-865;053620008008;100mN30979E40856;MC;NA;2;47;M;4049;EMP
053620008008-865;053620008008;100mN30979E40856;MC;NA;2;57;M;5064;EMP
053620008008-866;053620008008;100mN30985E40857;MC;NA;3;57;F;5064;NEP
053620008008-866;053620008008;100mN30985E40857;MC;NA;3;60;M;5064;EMP
053620008008-866;053620008008;100mN30985E40857;MC;NA;3;38;M;3039;NEP
053620008008-867;053620008008;100mN31011E40879;S;NA;1;54;F;5064;EMP
053620008008-868;053620008008;100mN31011E40886;MC;NA;2;48;F;4049;NEP
053620008008-868;053620008008;100mN31011E40886;MC;NA;2;50;F;5064;NEP
053620008008-869;053620008008;100mN31011E40886;MC;OS;2;80;M;75XX;EMP
053620008008-869;053620008008;100mN31011E40886;MC;OS;2;77;F;75XX;NEP
053620008008-870;053620008008;100mN31011E40886;MC;NA;5;51;M;5064;EMP
053620008008-870;053620008008;100mN31011E40886;MC;NA;5;48;M;4049;NEP
053620008008-870;053620008008;100mN31011E40886;MC;NA;5;12;M;0614;NEP
053620008008-870;053620008008;100mN31011E40886;MC;NA;5;9;F;0614;NEP
053620008008-870;053620008008;100mN31011E40886;MC;NA;5;16;F;1517;NEP
053620008008-871;053620008008;100mN30980E40852;SF;NA;2;68;F;6574;NEP
053620008008-871;053620008008;100mN30980E40852;SF;NA;2;43;M;4049;EMP
053620008008-872;053620008008;100mN30972E40848;MC;NA;2;32;F;3039;NEP
053620008008-872;053620008008;100mN30972E40848;MC;NA;2;36;F;3039;NEP
053620008008-873;053620008008;100mN30972E40868;MC;OS;3;71;F;6574;NEP
053620008008-873;053620008008;100mN30972E40868;MC;OS;3;73;F;6574;NEP
053620008008-873;053620008008;100mN30972E40868;MC;OS;3;71;F;6574;EMP
053620008008-874;053620008008;100mN30973E40872;MC;MIX;2;75;M;75XX;EMP
053620008008-874;053620008008;100mN30973E40872;MC;MIX;2;32;F;3039;NEP
053620008008-875;053620008008;100mN31011E40886;S;OS;1;28;F;2529;NEP
053620008008-876;053620008008;100mN30974E40874;S;NA;1;57;F;5064;EMP
053620008008-877;053620008008;100mN30957E40860;S;OS;1;62;F;5064;EMP
053620008008-878;053620008008;100mN31007E40878;PO;NA;3;60;F;5064;EMP
053620008008-878;053620008008;100mN31007E40878;PO;NA;3;62;F;5064;NEP
053620008008-878;053620008008;100mN31007E40878;PO;NA;3;32;F;3039;NEP
053620008008-879;053620008008;100mN30968E40876;MC;NA;4;52;M;5064;UEP
053620008008-879;053620008008;100mN30968E40876;MC;NA;4;44;F;4049;NEP
053620008008-879;053620008008;100mN30968E40876;MC;NA;4;28;F;2529;NEP
053620008008-879;053620008008;100mN30968E40876;MC;NA;4;10;M;0614;NEP
053620008008-880;053620008008;100mN30988E40849;S;NA;1;38;F;3039;NEP
053620008008-881;053620008008;100mN30982E40854;S;NA;1;62;M;5064;EMP
053620008008-882;053620008008;100mN30982E40854;SF;NA;3;36;F;3039;EMP
053620008008-882;053620008008;100mN30982E40854;SF;NA;3;6;F;0614;NEP
053620008008-882;053620008008;100mN30982E40854;SF;NA;3;10;M;0614;NEP
053620008008-883;053620008008;100mN31012E40881;S;NA;1;47;M;4049;NEP
053620008008-884;053620008008;100mN30982E40854;S;OS;1;31;M;3039;EMP
053620008008-885;053620008008;100mN30982E40854;MC;OS;2;72;F;6574;NEP
053620008008-885;053620008008;100mN30982E40854;MC;OS;2;73;F;6574;EMP
053620008008-886;053620008008;100mN30982E40854;S;NA;1;23;M;1824;NEP
053620008008-887;053620008008;100mN30965E40883;SF;NA;2;57;M;5064;EMP
053620008008-887;053620008008;100mN30965E40883;SF;NA;2;9;M;0614;NEP
053620008008-888;053620008008;100mN30973E40874;MC;NA;2;19;M;1824;EMP
053620008008-888;053620008008;100mN30973E40874;MC;NA;2;18;M;1824;NEP
053620008008-889;053620008008;100mN30982E40854;MC;OS;2;75;F;75XX;EMP
053620008008-889;053620008008;100mN30982E40854;MC;OS;2;77;F;75XX;EMP
053620008008-890;053620008008;100mN30982E40854;MC;NA;2;25;F;2529;UEP
053620008008-890;053620008008;100mN30982E40854;MC;NA;2;33;F;3039;UEP
053620008008-891;053620008008;100mN31022E40873;S;NA;1;28;M;2529;NEP
053620008008-892;053620008008;100mN30998E40930;MC;NA;2;42;M;4049;EMP
053620008008-892;053620008008;100mN30998E40930;MC;NA;2;41;F;4049;EMP
053620008008-893;053620008008;100mN30982E40854;MC;NA;3;44;M;4049;EMP
053620008008-893;053620008008;100mN30982E40854;MC;NA;3;41;M;4049;NEP
053620008008-893;053620008008;100mN30982E40854;MC;NA;3;12;M;0614;NEP
053620008008-894;053620008008;100mN30961E40876;SF;NA;2;61;M;5064;EMP
053620008008-894;053620008008;100mN30961E40876;SF;NA;2;8;M;0614;NEP
053620008008-895;053620008008;100mN31006E40880;MC;NA;3;61;M;5064;EMP
053620008008-895;053620008008;100mN31006E40880;MC;NA;3;62;F;5064;NEP
053620008008-895;053620008008;100mN31006E40880;MC;NA;3;0;F;0003;NEP
053620008008-896;053620008008;100mN30965E40878;S;NA;1;53;F;5064;NEP
053620008008-897;053620008008;100mN30972E40839;SF;NA;3;76;M;75XX;NEP
053620008008-897;053620008008;100mN30972E40839;SF;NA;3;10;F;0614;NEP
053620008008-897;053620008008;100mN30972E40839;SF;NA;3;8;M;0614;NEP
053620008008-898;053620008008;100mN30981E40854;S;NA;1;41;M;4049;EMP
053620008008-899;053620008008;100mN30992E40850;MC;OS;2;85;M;75XX;EMP
053620008008-899;053620008008;100mN30992E40850;MC;OS;2;83;F;75XX;NEP
053620008008-900;053620008008;100mN30992E40850;MC;NA;2;21;F;1824;NEP
053620008008-900;053620008008;100mN30992E40850;MC;NA;2;41;M;4049;NEP
053620008008-901;053620008008;100mN31025E40882;S;OS;1;42;M;4049;NEP
053620008008-902;053620008008;100mN30973E40848;MC;NA;5;31;M;3039;EMP
053620008008-902;053620008008;100mN30973E40848;MC;NA;5;37;F;3039;NEP
053620008008-902;053620008008;100mN30973E40848;MC;NA;5;16;F;1517;EMP
053620008008-902;053620008008;100mN30973E40848;MC;NA;5;16;M;1517;NEP
053620008008-902;053620008008;100mN30973E40848;MC;NA;5;4;M;0305;NEP
053620008008-903;053620008008;100mN30992E40850;MC;OS;5;75;M;75XX;EMP
053620008008-903;053620008008;100mN30992E40850;MC;OS;5;73;F;6574;NEP
053620008008-903;053620008008;100mN30992E40850;MC;OS;5;81;M;75XX;EMP
053620008008-903;053620008008;100mN30992E40850;MC;OS;5;66;F;6574;EMP
053620008008-903;053620008008;100mN30992E40850;MC;OS;5;67;M;6574;EMP
053620008008-904;053620008008;100mN30984E40843;MC;NA;3;52;M;5064;UEP
053620008008-904;053620008008;100mN30984E40843;MC;NA;3;55;F;5064;EMP
053620008008-904;053620008008;100mN30984E40843;MC;NA;3;2;F;0003;NEP
053620008008-905;053620008008;100mN30991E40847;MC;OS;2;71;F;6574;NEP
053620008008-905;053620008008;100mN30991E40847;MC;OS;2;72;M;6574;NEP
053620008008-906;053620008008;100mN30968E40867;MC;MIX;3;67;F;6574;NEP
053620008008-906;053620008008;100mN30968E40867;MC;MIX;3;48;F;4049;EMP
053620008008-906;053620008008;100mN30968E40867;MC;MIX;3;48;M;4049;EMP
053620008008-907;053620008008;100mN30963E40875;S;NA;1;28;F;2529;EMP
053620008008-908;053620008008;100mN31016E40817;MC;NA;4;23;F;1824;NEP
053620008008-908;053620008008;100mN31016E40817;MC;NA;4;20;M;1824;EMP
053620008008-908;053620008008;100mN31016E40817;MC;NA;4;0;F;0003;NEP
053620008008-908;053620008008;100mN31016E40817;MC;NA;4;8;M;0614;NEP
053620008008-909;053620008008;100mN31010E40819;S;NA;1;41;F;4049;NEP
053620008008-910;053620008008;100mN31010E40819;S;NA;1;42;F;4049;EMP
053620008008-911;053620008008;100mN31000E40923;MC;NA;2;47;M;4049;EMP
053620008008-911;053620008008;100mN31000E40923;MC;NA;2;44;F;4049;NEP
053620008008-912;053620008008;100mN30986E40837;S;OS;1;63;M;5064;EMP
053620008008-913;053620008008;100mN30984E40854;S;NA;1;57;F;5064;NEP
053620008008-914;053620008008;100mN31010E40819;S;NA;1;44;M;4049;NEP
053620008008-915;053620008008;100mN30963E40880;MC;NA;4;50;F;5064;EMP
053620008008-915;053620008008;100mN30963E40880;MC;NA;4;54;F;5064;EMP
053620008008-915;053620008008;100mN30963E40880;MC;NA;4;6;M;0614;NEP
053620008008-915;053620008008;100mN30963E40880;MC;NA;4;11;M;0614;NEP
053620008008-916;053620008008;100mN30995E40841;S;NA;1;61;F;5064;NEP
053620008008-917;053620008008;100mN31010E40819;S;NA;1;89;M;75XX;EMP
053620008008-918;053620008008;100mN30993E40849;S;NA;1;20;M;1824;EMP
053620008008-919;053620008008;100mN31002E40830;S;NA;1;51;F;5064;EMP
053620008008-920;053620008008;100mN30986E40857;S;OS;1;16;M;1517;EMP
053620008008-921;053620008008;100mN31021E40879;MC;NA;2;33;F;3039;NEP
053620008008-921;053620008008;100mN31021E40879;MC;NA;2;34;F;3039;NEP
053620008008-922;053620008008;100mN30981E40841;S;NA;1;19;M;1824;NEP
053620008008-923;053620008008;100mN30981E40841;SM;NA;2;42;F;4049;NEP
053620008008-923;053620008008;100mN30981E40841;SM;NA;2;27;M;2529;EMP
053620008008-924;053620008008;100mN30972E40874;MC;NA;2;61;F;5064;NEP
053620008008-924;053620008008;100mN30972E40874;MC;NA;2;63;M;5064;EMP
053620008008-925;053620008008;100mN30972E40881;MC;NA;4;51;M;5064;EMP
053620008008-925;053620008008;100mN30972E40881;MC;NA;4;50;F;5064;NEP
053620008008-925;053620008008;100mN30972E40881;MC;NA;4;35;F;3039;EMP
053620008008-925;053620008008;100mN30972E40881;MC;NA;4;15;M;1517;EMP
053620008008-926;053620008008;100mN30975E40840;S;NA;1;62;F;5064;EMP
053620008008-927;053620008008;100mN30981E40851;SF;NA;2;69;F;6574;EMP
053620008008-927;053620008008;100mN30981E40851;SF;NA;2;7;F;0614;NEP
053620008008-928;053620008008;100mN30970E40868;MC;NA;5;33;M;3039;EMP
053620008008-928;053620008008;100mN30970E40868;MC;NA;5;42;M;4049;NEP
053620008008-928;053620008008;100mN30970E40868;MC;NA;5;12;M;0614;NEP
053620008008-928;053620008008;100mN30970E40868;MC;NA;5;18;M;1824;EMP
053620008008-928;053620008008;100mN30970E40868;MC;NA;5;18;M;1824;EMP
053620008008-929;053620008008;100mN31000E40931;S;OS;1;41;F;4049;NEP
053620008008-930;053620008008;100mN31024E40882;S;NA;1;28;F;2529;NEP
053620008008-931;053620008008;100mN30981E40854;MC;OS;2;79;M;75XX;EMP
053620008008-931;053620008008;100mN30981E40854;MC;OS;2;81;F;75XX;EMP
053620008008-932;053620008008;100mN31006E40886;S;NA;1;65;M;6574;NEP
053620008008-933;053620008008;100mN30981E40841;S;OS;1;54;F;5064;EMP
053620008008-934;053620008008;100mN31026E40901;PO;NA;2;47;M;4049;EMP
053620008008-934;053620008008;100mN31026E40901;PO;NA;2;43;M;4049;EMP
053620008008-935;053620008008;100mN30981E40841;S;NA;1;61;M;5064;EMP
053620008008-936;053620008008;100mN31026E40925;PO;NA;2;62;F;5064;EMP
053620008008-936;053620008008;100mN31026E40925;PO;NA;2;43;M;4049;EMP
053620008008-937;053620008008;100mN31002E40921;S;NA;1;45;F;4049;EMP
053620008008-938;053620008008;100mN30992E40834;S;OS;1;66;F;6574;NEP
053620008008-939;053620008008;100mN31024E40878;S;NA;1;63;F;5064;EMP
053620008008-940;053620008008;100mN31024E40879;S;NA;1;48;M;4049;NEP
053620008008-941;053620008008;100mN31015E40882;MC;NA;5;54;M;5064;NEP
053620008008-941;053620008008;100mN31015E40882;MC;NA;5;53;M;5064;EMP
053620008008-941;053620008008;100mN31015E40882;MC;NA;5;3;M;0305;NEP
053620008008-941;053620008008;100mN31015E40882;MC;NA;5;15;F;1517;EMP
053620008008-941;053620008008;100mN31015E40882;MC;NA;5;23;M;1824;EMP
053620008008-942;053620008008;100mN30976E40855;MC;NA;3;34;M;3039;EMP
053620008008-942;053620008008;100mN30976E40855;MC;NA;3;32;M;3039;EMP
053620008008-942;053620008008;100mN30976E40855;MC;NA;3;15;F;1517;NEP
053620008008-943;053620008008;100mN30985E40849;NA;MIX;4;48;F;4049;EMP
053620008008-943;053620008008;100mN30985E40849;NA;MIX;4;55;F;5064;EMP
053620008008-943;053620008008;100mN30985E40849;NA;MIX;4;28;M;2529;NEP
053620008008-943;053620008008;100mN30985E40849;NA;MIX;4;60;M;5064;UEP
053620008008-944;053620008008;100mN30976E40855;MC;NA;2;43;M;4049;EMP
053620008008-944;053620008008;100mN30976E40855;MC;NA;2;40;M;4049;EMP
053620008008-945;053620008008;100mN30976E40855;S;OS;1;32;F;3039;UEP
053620008008-946;053620008008;100mN30986E40850;MC;NA;2;59;F;5064;NEP
053620008008-946;053620008008;100mN30986E40850;MC;NA;2;59;F;5064;EMP
053620008008-947;053620008008;100mN31015E40817;S;OS;1;35;M;3039;EMP
053620008008-948;053620008008;100mN30956E40858;MC;MIX;2;84;F;75XX;NEP
053620008008-948;053620008008;100mN30956E40858;MC;MIX;2;41;F;4049;EMP
053620008008-949;053620008008;100mN30976E40855;S;NA;1;54;F;5064;EMP
053620008008-950;053620008008;100mN30956E40864;S;NA;1;82;M;75XX;EMP
053620008008-951;053620008008;100mN30981E40849;S;OS;1;66;M;6574;EMP
053620008008-952;053620008008;100mN30960E40862;MC;MIX;6;82;M;75XX;EMP
053620008008-952;053620008008;100mN30960E40862;MC;MIX;6;53;F;5064;EMP
053620008008-952;053620008008;100mN30960E40862;MC;MIX;6;56;M;5064;NEP
053620008008-952;053620008008;100mN30960E40862;MC;MIX;6;2;F;0003;NEP
053620008008-952;053620008008;100mN30960E40862;MC;MIX;6;3;M;0305;NEP
053620008008-952;053620008008;100mN30960E40862;MC;MIX;6;10;M;0614;NEP
053620008008-953;053620008008;100mN31001E40929;MC;MIX;3;71;M;6574;NEP
053620008008-953;053620008008;100mN31001E40929;MC;MIX;3;31;M;3039;NEP
053620008008-953;053620008008;100mN31001E40929;MC;MIX;3;30;F;3039;EMP
053620008008-954;053620008008;100mN31022E40871;PO;OS;2;71;F;6574;NEP
053620008008-954;053620008008;100mN31022E40871;PO;OS;2;70;F;6574;NEP
053620008008-955;053620008008;100mN30995E40844;S;NA;1;50;M;5064;EMP
053620008008-956;053620008008;100mN31003E40824;MC;OS;2;71;F;6574;EMP
053620008008-956;053620008008;100mN31003E40824;MC;OS;2;80;M;75XX;NEP
053620008008-957;053620008008;100mN31031E40923;NA;OS;2;47;M;4049;EMP
053620008008-957;053620008008;100mN31031E40923;NA;OS;2;35;F;3039;EMP
053620008008-958;053620008008;100mN30972E40839;MC;NA;4;52;M;5064;EMP
053620008008-958;053620008008;100mN30972E40839;MC;NA;4;54;F;5064;EMP
053620008008-958;053620008008;100mN30972E40839;MC;NA;4;32;F;3039;EMP
053620008008-958;053620008008;100mN30972E40839;MC;NA;4;7;F;0614;NEP
053620008008-959;053620008008;100mN30993E40853;S;OS;1;42;M;4049;NEP
053620008008-960;053620008008;100mN31003E40824;MC;NA;4;57;M;5064;EMP
053620008008-960;053620008008;100mN31003E40824;MC;NA;4;54;F;5064;NEP
053620008008-960;053620008008;100mN31003E40824;MC;NA;4;16;F;1517;NEP
053620008008-960;053620008008;100mN31003E40824;MC;NA;4;40;F;4049;NEP
053620008008-961;053620008008;100mN30969E40877;MC;NA;2;58;F;5064;NEP
053620008008-961;053620008008;100mN30969E40877;MC;NA;2;62;F;5064;NEP
053620008008-962;053620008008;100mN30968E40872;S;NA;1;18;M;1824;EMP
053620008008-963;053620008008;100mN30962E40880;MC;NA;3;25;M;2529;EMP
053620008008-963;053620008008;100mN30962E40880;MC;NA;3;22;M;1824;EMP
053620008008-963;053620008008;100mN30962E40880;MC;NA;3;9;F;0614;NEP
053620008008-964;053620008008;100mN31027E40878;SF;MIX;4;71;F;6574;EMP
053620008008-964;053620008008;100mN31027E40878;SF;MIX;4;26;F;2529;EMP
053620008008-964;053620008008;100mN31027E40878;SF;MIX;4;6;M;0614;NEP
053620008008-964;053620008008;100mN31027E40878;SF;MIX;4;9;F;0614;NEP
053620008008-965;053620008008;100mN31003E40824;MC;NA;2;47;M;4049;NEP
053620008008-965;053620008008;100mN31003E40824;MC;NA;2;38;F;3039;EMP
053620008008-966;053620008008;100mN30982E40844;SF;NA;2;51;F;5064;NEP
053620008008-966;053620008008;100mN30982E40844;SF;NA;2;20;M;1824;NEP
053620008008-967;053620008008;100mN30975E40840;S;NA;1;33;M;3039;NEP
053620008008-968;053620008008;100mN30960E40857;PO;NA;2;44;F;4049;EMP
053620008008-968;053620008008;100mN30960E40857;PO;NA;2;53;F;5064;EMP
053620008008-969;053620008008;100mN30987E40837;MC;NA;2;52;M;5064;EMP
053620008008-969;053620008008;100mN30987E40837;MC;NA;2;45;M;4049;NEP
053620008008-970;053620008008;100mN30984E40841;SF;NA;3;59;F;5064;UEP
053620008008-970;053620008008;100mN30984E40841;SF;NA;3;37;M;3039;NEP
053620008008-970;053620008008;100mN30984E40841;SF;NA;3;44;M;4049;NEP
053620008008-971;053620008008;100mN30984E40845;SF;NA;2;23;M;1824;NEP
053620008008-971;053620008008;100mN30984E40845;SF;NA;2;3;F;0305;NEP
053620008008-972;053620008008;100mN30970E40875;SF;NA;4;68;M;6574;EMP
053620008008-972;053620008008;100mN30970E40875;SF;NA;4;2;F;0003;NEP
053620008008-972;053620008008;100mN30970E40875;SF;NA;4;1;M;0003;NEP
053620008008-972;053620008008;100mN30970E40875;SF;NA;4;12;F;0614;NEP
053620008008-973;053620008008;100mN31003E40824;PO;OS;4;70;M;6574;EMP
053620008008-973;053620008008;100mN31003E40824;PO;OS;4;65;M;6574;EMP
053620008008-973;053620008008;100mN31003E40824;PO;OS;4;69;F;6574;EMP
053620008008-973;053620008008;100mN31003E40824;PO;OS;4;72;F;6574;NEP
053620008008-974;053620008008;100mN30968E40883;MC;NA;4;51;F;5064;EMP
053620008008-974;053620008008;100mN30968E40883;MC;NA;4;56;F;5064;NEP
053620008008-974;053620008008;100mN30968E40883;MC;NA;4;2;F;0003;NEP
053620008008-974;053620008008;100mN30968E40883;MC;NA;4;33;M;3039;NEP
053620008008-975;053620008008;100mN31003E40824;MC;NA;2;51;M;5064;NEP
053620008008-975;053620008008;100mN31003E40824;MC;NA;2;54;M;5064;EMP
053620008008-976;053620008008;100mN31003E40824;S;NA;1;19;F;1824;NEP
053620008008-977;053620008008;100mN31003E40824;MC;OS;4;79;M;75XX;NEP
053620008008-977;053620008008;100mN31003E40824;MC;OS;4;76;M;75XX;EMP
053620008008-977;053620008008;100mN31003E40824;MC;OS;4;66;M;6574;EMP
053620008008-977;053620008008;100mN31003E40824;MC;OS;4;89;F;75XX;EMP
053620008008-978;053620008008;100mN31006E40924;MC;NA;5;61;F;5064;NEP
053620008008-978;053620008008;100mN31006E40924;MC;NA;5;37;F;3039;EMP
053620008008-978;053620008008;100mN31006E40924;MC;NA;5;3;M;0305;NEP
053620008008-978;053620008008;100mN31006E40924;MC;NA;5;0;M;0003;NEP
053620008008-978;053620008008;100mN31006E40924;MC;NA;5;37;F;3039;NEP
053620008008-979;053620008008;100mN30980E40850;NA;NA;2;37;F;3039;EMP
053620008008-979;053620008008;100mN30980E40850;NA;NA;2;59;M;5064;EMP
053620008008-980;053620008008;100mN31019E40870;MC;NA;3;55;F;5064;EMP
053620008008-980;053620008008;100mN31019E40870;MC;NA;3;54;F;5064;EMP
053620008008-980;053620008008;100mN31019E40870;MC;NA;3;40;M;4049;EMP
053620008008-981;053620008008;100mN30976E40843;MC;NA;2;34;F;3039;EMP
053620008008-981;053620008008;100mN30976E40843;MC;NA;2;38;M;3039;EMP
053620008008-982;053620008008;100mN30970E40868;S;NA;1;63;F;5064;EMP
053620008008-983;053620008008;100mN30976E40843;SF;NA;3;63;F;5064;EMP
053620008008-983;053620008008;100mN30976E40843;SF;NA;3;3;M;0305;NEP
053620008008-983;053620008008;100mN30976E40843;SF;NA;3;3;M;0305;NEP
053620008008-984;053620008008;100mN30976E40843;SF;NA;3;55;M;5064;NEP
053620008008-984;053620008008;100mN30976E40843;SF;NA;3;3;M;0305;NEP
053620008008-984;053620008008;100mN30976E40843;SF;NA;3;8;M;0614;NEP
053620008008-985;053620008008;100mN30957E40864;S;OS;1;43;F;4049;EMP
053620008008-986;053620008008;100mN30964E40879;MC;NA;2;61;M;5064;UEP
053620008008-986;053620008008;100mN30964E40879;MC;NA;2;52;F;5064;EMP
053620008008-987;053620008008;100mN31015E40812;NA;MIX;2;73;F;6574;EMP
053620008008-987;053620008008;100mN31015E40812;NA;MIX;2;43;F;4049;NEP
053620008008-988;053620008008;100mN31033E40922;PO;NA;4;50;F;5064;NEP
053620008008-988;053620008008;100mN31033E40922;PO;NA;4;57;F;5064;NEP
053620008008-988;053620008008;100mN31033E40922;PO;NA;4;11;F;0614;NEP
053620008008-988;053620008008;100mN31033E40922;PO;NA;4;3;F;0305;NEP
053620008008-989;053620008008;100mN31008E40886;MC;NA;2;52;M;5064;EMP
053620008008-989;053620008008;100mN31008E40886;MC;NA;2;18;F;1824;NEP
053620008008-990;053620008008;100mN30997E40851;S;OS;1;56;F;5064;EMP
053620008008-991;053620008008;100mN30983E40846;MC;OS;2;89;F;75XX;EMP
053620008008-991;053620008008;100mN30983E40846;MC;OS;2;31;M;3039;EMP
053620008008-992;053620008008;100mN31033E40864;MC;NA;3;46;F;4049;EMP
053620008008-992;053620008008;100mN31033E40864;MC;NA;3;48;M;4049;NEP
053620008008-992;053620008008;100mN31033E40864;MC;NA;3;26;F;2529;EMP
053620008008-993;053620008008;100mN30969E40889;MC;NA;6;48;M;4049;NEP
053620008008-993;053620008008;100mN30969E40889;MC;NA;6;18;M;1824;NEP
053620008008-993;053620008008;100mN30969E40889;MC;NA;6;0;M;0003;NEP
053620008008-993;053620008008;100mN30969E40889;MC;NA;6;7;M;0614;NEP
053620008008-993;053620008008;100mN30969E40889;MC;NA;6;18;M;1824;NEP
053620008008-993;053620008008;100mN30969E40889;MC;NA;6;8;F;0614;NEP
053620008008-994;053620008008;100mN30976E40843;MC;NA;3;20;F;1824;NEP
053620008008-994;053620008008;100mN30976E40843;MC;NA;3;18;F;1824;EMP
053620008008-994;053620008008;100mN30976E40843;MC;NA;3;4;M;0305;NEP
053620008008-995;053620008008;100mN30976E40843;S;NA;1;34;F;3039;UEP
053620008008-996;053620008008;100mN30991E40847;MC;NA;2;44;M;4049;NEP
053620008008-996;053620008008;100mN30991E40847;MC;NA;2;44;F;4049;NEP
053620008008-997;053620008008;100mN30976E40843;MC;OS;2;65;F;6574;EMP
053620008008-997;053620008008;100mN30976E40843;MC;OS;2;71;M;6574;EMP
053620008008-998;053620008008;100mN30981E40853;PO;NA;2;36;M;3039;EMP
053620008008-998;053620008008;100mN30981E40853;PO;NA;2;38;F;3039;NEP
053620008008-999;053620008008;100mN30973E40882;S;OS;1;47;F;4049;EMP
053620008008-1000;053620008008;100mN30981E40842;MC;MIX;4;71;M;6574;EMP
053620008008-1000;053620008008;100mN30981E40842;MC;MIX;4;42;F;4049;NEP
053620008008-1000;053620008008;100mN30981E40842;MC;MIX;4;44;F;4049;EMP
053620008008-1000;053620008008;100mN30981E40842;MC;MIX;4;13;F;0614;NEP
053620008008-1001;053620008008;100mN30973E40877;S;NA;1;68;M;6574;NEP
053620008008-1002;053620008008;100mN30981E40853;NA;NA;2;61;F;5064;EMP
053620008008-1002;053620008008;100mN30981E40853;NA;NA;2;89;F;75XX;NEP
053620008008-1003;053620008008;100mN30981E40853;PO;NA;2;63;M;5064;EMP
053620008008-1003;053620008008;100mN30981E40853;PO;NA;2;22;F;1824;NEP
053620008008-1004;053620008008;100mN30984E40855;S;NA;1;46;M;4049;EMP
053620008008-1005;053620008008;100mN30990E40835;S;NA;1;47;M;4049;EMP
053620008008-1006;053620008008;100mN30990E40834;MC;NA;4;36;F;3039;NEP
053620008008-1006;053620008008;100mN30990E40834;MC;NA;4;41;F;4049;EMP
053620008008-1006;053620008008;100mN30990E40834;MC;NA;4;16;F;1517;EMP
