household_id;municipality_id;grid_id;HLA;HSC;HSI;age;SEX;AG2;EMP
059780036036-2327;059780036036;100mN31609E41581;MC;NA;3;10;M;0614;NEP
059780036036-2328;059780036036;100mN31602E41609;PO;MIX;4;68;F;6574;EMP
059780036036-2328;059780036036;100mN31602E41609;PO;MIX;4;44;M;4049;EMP
059780036036-2328;059780036036;100mN31602E41609;PO;MIX;4;37;F;3039;NEP
059780036036-2328;059780036036;100mN31602E41609;PO;MIX;4;26;F;2529;NEP
059780036036-2329;059780036036;100mN31623E41612;MC;MIX;3;68;M;6574;EMP
059780036036-2329;059780036036;100mN31623E41612;MC;MIX;3;61;M;5064;EMP
059780036036-2329;059780036036;100mN31623E41612;MC;MIX;3;56;F;5064;NEP
059780036036-2330;059780036036;100mN31632E41601;S;NA;1;47;F;4049;EMP
059780036036-2331;059780036036;100mN31612E41631;MC;OS;4;89;F;75XX;NEP
059780036036-2331;059780036036;100mN31612E41631;MC;OS;4;56;F;5064;NEP
059780036036-2331;059780036036;100mN31612E41631;MC;OS;4;76;M;75XX;NEP
059780036036-2331;059780036036;100mN31612E41631;MC;OS;4;70;F;6574;EMP
059780036036-2332;059780036036;100mN31625E41694;S;NA;1;27;M;2529;EMP
059780036036-2333;059780036036;100mN31613E41584;S;NA;1;59;F;5064;EMP
059780036036-2334;059780036036;100mN31615E41601;MC;NA;2;35;F;3039;EMP
059780036036-2334;059780036036;100mN31615E41601;MC;NA;2;41;M;4049;EMP
059780036036-2335;059780036036;100mN31612E41631;SF;NA;4;48;M;4049;EMP
059780036036-2335;059780036036;100mN31612E41631;SF;NA;4;32;M;3039;NEP
059780036036-2335;059780036036;100mN31612E41631;SF;NA;4;28;M;2529;EMP
059780036036-2335;059780036036;100mN31612E41631;SF;NA;4;11;F;0614;NEP
059780036036-2336;059780036036;100mN31624E41608;MC;MIX;5;77;M;75XX;NEP
059780036036-2336;059780036036;100mN31624E41608;MC;MIX;5;58;F;5064;NEP
059780036036-2336;059780036036;100mN31624E41608;MC;MIX;5;63;F;5064;EMP
059780036036-2336;059780036036;100mN31624E41608;MC;MIX;5;12;F;0614;NEP
059780036036-2336;059780036036;100mN31624E41608;MC;MIX;5;10;M;0614;NEP
059780036036-2337;059780036036;100mN31597E41611;PO;NA;2;60;F;5064;EMP
059780036036-2337;059780036036;100mN31597E41611;PO;NA;2;62;F;5064;NEP
059780036036-2338;059780036036;100mN31612E41631;S;NA;1;44;F;4049;NEP
059780036036-2339;059780036036;100mN31628E41611;MC;MIX;2;66;M;6574;UEP
059780036036-2339;059780036036;100mN31628E41611;MC;MIX;2;61;M;5064;NEP
059780036036-2340;059780036036;100mN31624E41657;MC;NA;2;53;F;5064;EMP
059780036036-2340;059780036036;100mN31624E41657;MC;NA;2;48;F;4049;UEP
059780036036-2341;059780036036;100mN31598E41590;PO;NA;4;61;M;5064;EMP
059780036036-2341;059780036036;100mN31598E41590;PO;NA;4;60;M;5064;EMP
059780036036-2341;059780036036;100mN31598E41590;PO;NA;4;30;M;3039;NEP
059780036036-2341;059780036036;100mN31598E41590;PO;NA;4;35;F;3039;NEP
059780036036-2342;059780036036;100mN31612E41631;MC;OS;2;89;M;75XX;NEP
059780036036-2342;059780036036;100mN31612E41631;MC;OS;2;47;F;4049;NEP
059780036036-2343;059780036036;100mN31612E41631;S;NA;1;67;F;6574;EMP
059780036036-2344;059780036036;100mN31609E41608;S;OS;1;40;M;4049;EMP
059780036036-2345;059780036036;100mN31607E41599;MC;NA;3;50;M;5064;EMP
059780036036-2345;059780036036;100mN31607E41599;MC;NA;3;47;M;4049;EMP
059780036036-2345;059780036036;100mN31607E41599;MC;NA;3;4;M;0305;NEP
059780036036-2346;059780036036;100mN31612E41631;MC;NA;4;18;F;1824;EMP
059780036036-2346;059780036036;100mN31612E41631;MC;NA;4;21;F;1824;UEP
059780036036-2346;059780036036;100mN31612E41631;MC;NA;4;3;F;0305;NEP
059780036036-2346;059780036036;100mN31612E41631;MC;NA;4;2;F;0003;NEP
059780036036-2347;059780036036;100mN31612E41631;S;NA;1;36;F;3039;EMP
059780036036-2348;059780036036;100mN31618E41613;S;NA;1;34;F;3039;NEP
059780036036-2349;059780036036;100mN31623E41658;PO;MIX;4;72;M;6574;EMP
059780036036-2349;059780036036;100mN31623E41658;PO;MIX;4;47;F;4049;EMP
059780036036-2349;059780036036;100mN31623E41658;PO;MIX;4;18;F;1824;EMP
059780036036-2349;059780036036;100mN31623E41658;PO;MIX;4;26;F;2529;NEP
059780036036-2350;059780036036;100mN31609E41584;MC;NA;2;47;M;4049;EMP
059780036036-2350;059780036036;100mN31609E41584;MC;NA;2;43;M;4049;NEP
059780036036-2351;059780036036;100mN31599E41613;S;NA;1;23;F;1824;NEP
059780036036-2352;059780036036;100mN31618E41638;MC;OS;2;75;F;75XX;EMP
059780036036-2352;059780036036;100mN31618E41638;MC;OS;2;84;F;75XX;NEP
059780036036-2353;059780036036;100mN31623E41571;S;NA;1;18;F;1824;NEP
059780036036-2354;059780036036;100mN31605E41606;S;NA;1;63;F;5064;NEP
059780036036-2355;059780036036;100mN31634E41596;S;NA;1;28;F;2529;NEP
059780036036-2356;059780036036;100mN31626E41688;S;OS;1;31;M;3039;EMP
059780036036-2357;059780036036;100mN31615E41578;S;NA;1;47;M;4049;NEP
059780036036-2358;059780036036;100mN31585E41592;S;OS;1;53;F;5064;NEP
059780036036-2359;059780036036;100mN31620E41692;S;OS;1;41;F;4049;NEP
059780036036-2360;059780036036;100mN31624E41686;S;OS;1;57;M;5064;NEP
059780036036-2361;059780036036;100mN31617E41584;SF;NA;2;33;F;3039;NEP
059780036036-2361;059780036036;100mN31617E41584;SF;NA;2;6;F;0614;NEP
059780036036-2362;059780036036;100mN31618E41638;SM;NA;4;47;M;4049;EMP
059780036036-2362;059780036036;100mN31618E41638;SM;NA;4;28;F;2529;NEP
059780036036-2362;059780036036;100mN31618E41638;SM;NA;4;1;F;0003;NEP
059780036036-2362;059780036036;100mN31618E41638;SM;NA;4;22;M;1824;EMP
059780036036-2363;059780036036;100mN31616E41601;MC;NA;2;61;M;5064;NEP
059780036036-2363;059780036036;100mN31616E41601;MC;NA;2;61;M;5064;NEP
059780036036-2364;059780036036;100mN31618E41638;MC;OS;2;73;F;6574;NEP
059780036036-2364;059780036036;100mN31618E41638;MC;OS;2;89;F;75XX;NEP
059780036036-2365;059780036036;100mN31618E41638;MC;OS;2;84;M;75XX;EMP
059780036036-2365;059780036036;100mN31618E41638;MC;OS;2;84;M;75XX;EMP
059780036036-2366;059780036036;100mN31637E41607;PO;OS;2;68;F;6574;EMP
059780036036-2366;059780036036;100mN31637E41607;PO;OS;2;69;M;6574;EMP
059780036036-2367;059780036036;100mN31573E41590;S;NA;1;73;F;6574;UEP
059780036036-2368;059780036036;100mN31594E41594;MC;OS;2;68;M;6574;EMP
059780036036-2368;059780036036;100mN31594E41594;MC;OS;2;65;M;6574;NEP
059780036036-2369;059780036036;100mN31629E41602;MC;NA;2;61;F;5064;NEP
059780036036-2369;059780036036;100mN31629E41602;MC;NA;2;63;F;5064;NEP
059780036036-2370;059780036036;100mN31573E41590;S;NA;1;54;M;5064;EMP
059780036036-2371;059780036036;100mN31573E41590;SF;NA;3;60;F;5064;EMP
059780036036-2371;059780036036;100mN31573E41590;SF;NA;3;4;M;0305;NEP
059780036036-2371;059780036036;100mN31573E41590;SF;NA;3;6;M;0614;NEP
059780036036-2372;059780036036;100mN31617E41610;MC;NA;4;43;F;4049;EMP
059780036036-2372;059780036036;100mN31617E41610;MC;NA;4;42;F;4049;EMP
059780036036-2372;059780036036;100mN31617E41610;MC;NA;4;12;F;0614;NEP
059780036036-2372;059780036036;100mN31617E41610;MC;NA;4;23;F;1824;NEP
059780036036-2373;059780036036;100mN31617E41600;MC;NA;3;27;F;2529;EMP
059780036036-2373;059780036036;100mN31617E41600;MC;NA;3;27;F;2529;EMP
059780036036-2373;059780036036;100mN31617E41600;MC;NA;3;10;M;0614;NEP
059780036036-2374;059780036036;100mN31573E41590;MC;NA;3;42;F;4049;EMP
059780036036-2374;059780036036;100mN31573E41590;MC;NA;3;41;M;4049;NEP
059780036036-2374;059780036036;100mN31573E41590;MC;NA;3;15;F;1517;NEP
059780036036-2375;059780036036;100mN31625E41608;S;OS;1;83;F;75XX;NEP
059780036036-2376;059780036036;100mN31605E41576;MC;OS;2;66;F;6574;EMP
059780036036-2376;059780036036;100mN31605E41576;MC;OS;2;66;M;6574;NEP
059780036036-2377;059780036036;100mN31625E41610;MC;NA;4;52;F;5064;EMP
059780036036-2377;059780036036;100mN31625E41610;MC;NA;4;52;M;5064;EMP
059780036036-2377;059780036036;100mN31625E41610;MC;NA;4;10;F;0614;NEP
059780036036-2377;059780036036;100mN31625E41610;MC;NA;4;8;M;0614;NEP
059780036036-2378;059780036036;100mN31617E41640;MC;NA;3;61;M;5064;NEP
059780036036-2378;059780036036;100mN31617E41640;MC;NA;3;58;M;5064;EMP
059780036036-2378;059780036036;100mN31617E41640;MC;NA;3;23;M;1824;EMP
059780036036-2379;059780036036;100mN31638E41609;SF;NA;4;69;M;6574;EMP
059780036036-2379;059780036036;100mN31638E41609;SF;NA;4;40;M;4049;NEP
059780036036-2379;059780036036;100mN31638E41609;SF;NA;4;43;M;4049;NEP
059780036036-2379;059780036036;100mN31638E41609;SF;NA;4;3;M;0305;NEP
059780036036-2380;059780036036;100mN31600E41616;MC;OS;2;69;M;6574;NEP
059780036036-2380;059780036036;100mN31600E41616;MC;OS;2;76;M;75XX;EMP
059780036036-2381;059780036036;100mN31638E41609;MC;OS;2;81;M;75XX;NEP
059780036036-2381;059780036036;100mN31638E41609;MC;OS;2;73;M;6574;EMP
059780036036-2382;059780036036;100mN31638E41609;S;NA;1;55;M;5064;EMP
059780036036-2383;059780036036;100mN31595E41592;MC;NA;5;37;F;3039;NEP
059780036036-2383;059780036036;100mN31595E41592;MC;NA;5;43;M;4049;EMP
059780036036-2383;059780036036;100mN31595E41592;MC;NA;5;1;F;0003;NEP
059780036036-2383;059780036036;100mN31595E41592;MC;NA;5;20;F;1824;NEP
059780036036-2383;059780036036;100mN31595E41592;MC;NA;5;12;F;0614;NEP
059780036036-2384;059780036036;100mN31638E41609;NA;NA;2;16;F;1517;NEP
059780036036-2384;059780036036;100mN31638E41609;NA;NA;2;83;M;75XX;EMP
059780036036-2385;059780036036;100mN31606E41588;SF;NA;2;41;M;4049;NEP
059780036036-2385;059780036036;100mN31606E41588;SF;NA;2;12;M;0614;NEP
059780036036-2386;059780036036;100mN31607E41572;PC;NA;2;48;F;4049;NEP
059780036036-2386;059780036036;100mN31607E41572;PC;NA;2;63;F;5064;EMP
059780036036-2387;059780036036;100mN31638E41609;MC;OS;4;69;F;6574;EMP
059780036036-2387;059780036036;100mN31638E41609;MC;OS;4;75;M;75XX;EMP
059780036036-2387;059780036036;100mN31638E41609;MC;OS;4;67;M;6574;EMP
059780036036-2387;059780036036;100mN31638E41609;MC;OS;4;70;M;6574;NEP
059780036036-2388;059780036036;100mN31614E41598;S;OS;1;47;M;4049;EMP
059780036036-2389;059780036036;100mN31606E41602;MC;OS;2;66;F;6574;EMP
059780036036-2389;059780036036;100mN31606E41602;MC;OS;2;72;F;6574;EMP
059780036036-2390;059780036036;100mN31638E41609;S;NA;1;22;M;1824;NEP
059780036036-2391;059780036036;100mN31622E41602;S;OS;1;68;F;6574;NEP
059780036036-2392;059780036036;100mN31638E41609;NA;OS;2;22;F;1824;EMP
059780036036-2392;059780036036;100mN31638E41609;NA;OS;2;46;M;4049;NEP
059780036036-2393;059780036036;100mN31638E41609;S;NA;1;27;M;2529;EMP
059780036036-2394;059780036036;100mN31602E41601;MC;NA;2;54;M;5064;EMP
059780036036-2394;059780036036;100mN31602E41601;MC;NA;2;45;F;4049;NEP
059780036036-2395;059780036036;100mN31611E41598;PO;OS;2;65;F;6574;NEP
059780036036-2395;059780036036;100mN31611E41598;PO;OS;2;66;F;6574;NEP
059780036036-2396;059780036036;100mN31620E41689;PO;NA;2;30;F;3039;EMP
059780036036-2396;059780036036;100mN31620E41689;PO;NA;2;33;M;3039;NEP
059780036036-2397;059780036036;100mN31613E41692;S;NA;1;50;M;5064;EMP
059780036036-2398;059780036036;100mN31606E41588;MC;NA;2;45;M;4049;EMP
059780036036-2398;059780036036;100mN31606E41588;MC;NA;2;45;F;4049;EMP
059780036036-2399;059780036036;100mN31613E41600;MC;NA;2;46;M;4049;EMP
059780036036-2399;059780036036;100mN31613E41600;MC;NA;2;47;M;4049;NEP
059780036036-2400;059780036036;100mN31607E41607;S;NA;1;37;F;3039;NEP
059780036036-2401;059780036036;100mN31638E41609;MC;NA;2;58;M;5064;EMP
059780036036-2401;059780036036;100mN31638E41609;MC;NA;2;58;F;5064;EMP
059780036036-2402;059780036036;100mN31608E41610;S;OS;1;59;M;5064;EMP
059780036036-2403;059780036036;100mN31638E41609;SM;NA;4;44;M;4049;NEP
059780036036-2403;059780036036;100mN31638E41609;SM;NA;4;19;F;1824;NEP
059780036036-2403;059780036036;100mN31638E41609;SM;NA;4;1;M;0003;NEP
059780036036-2403;059780036036;100mN31638E41609;SM;NA;4;21;M;1824;NEP
059780036036-2404;059780036036;100mN31605E41601;MC;OS;3;82;M;75XX;NEP
059780036036-2404;059780036036;100mN31605E41601;MC;OS;3;84;F;75XX;EMP
059780036036-2404;059780036036;100mN31605E41601;MC;OS;3;85;F;75XX;UEP
059780036036-2405;059780036036;100mN31638E41609;SF;NA;2;69;M;6574;EMP
059780036036-2405;059780036036;100mN31638E41609;SF;NA;2;15;F;1517;EMP
059780036036-2406;059780036036;100mN31590E41633;MC;NA;4;18;M;1824;NEP
059780036036-2406;059780036036;100mN31590E41633;MC;NA;4;18;M;1824;NEP
059780036036-2406;059780036036;100mN31590E41633;MC;NA;4;3;M;0305;NEP
059780036036-2406;059780036036;100mN31590E41633;MC;NA;4;3;F;0305;NEP
059780036036-2407;059780036036;100mN31613E41599;MC;NA;4;33;M;3039;NEP
059780036036-2407;059780036036;100mN31613E41599;MC;NA;4;26;F;2529;NEP
059780036036-2407;059780036036;100mN31613E41599;MC;NA;4;15;M;1517;EMP
059780036036-2407;059780036036;100mN31613E41599;MC;NA;4;18;M;1824;EMP
059780036036-2408;059780036036;100mN31590E41633;SF;NA;2;67;F;6574;EMP
059780036036-2408;059780036036;100mN31590E41633;SF;NA;2;16;F;1517;NEP
059780036036-2409;059780036036;100mN31606E41604;S;NA;1;82;M;75XX;NEP
059780036036-2410;059780036036;100mN31590E41633;S;NA;1;31;M;3039;EMP
059780036036-2411;059780036036;100mN31612E41577;MC;MIX;5;81;F;75XX;NEP
059780036036-2411;059780036036;100mN31612E41577;MC;MIX;5;53;M;5064;NEP
059780036036-2411;059780036036;100mN31612E41577;MC;MIX;5;56;F;5064;EMP
059780036036-2411;059780036036;100mN31612E41577;MC;MIX;5;3;F;0305;NEP
059780036036-2411;059780036036;100mN31612E41577;MC;MIX;5;0;M;0003;NEP
059780036036-2412;059780036036;100mN31609E41607;S;OS;1;76;M;75XX;EMP
059780036036-2413;059780036036;100mN31612E41577;SF;NA;2;59;M;5064;UEP
059780036036-2413;059780036036;100mN31612E41577;SF;NA;2;9;F;0614;NEP
059780036036-2414;059780036036;100mN31596E41595;MC;NA;2;43;F;4049;NEP
059780036036-2414;059780036036;100mN31596E41595;MC;NA;2;47;F;4049;EMP
059780036036-2415;059780036036;100mN31617E41610;MC;NA;2;36;F;3039;NEP
059780036036-2415;059780036036;100mN31617E41610;MC;NA;2;44;F;4049;NEP
059780036036-2416;059780036036;100mN31615E41578;MC;NA;5;62;F;5064;EMP
059780036036-2416;059780036036;100mN31615E41578;MC;NA;5;62;M;5064;NEP
059780036036-2416;059780036036;100mN31615E41578;MC;NA;5;47;M;4049;NEP
059780036036-2416;059780036036;100mN31615E41578;MC;NA;5;10;M;0614;NEP
059780036036-2416;059780036036;100mN31615E41578;MC;NA;5;28;M;2529;NEP
059780036036-2417;059780036036;100mN31613E41626;S;NA;1;25;M;2529;EMP
059780036036-2418;059780036036;100mN31637E41607;S;NA;1;22;M;1824;EMP
059780036036-2419;059780036036;100mN31595E41597;MC;NA;2;43;F;4049;EMP
059780036036-2419;059780036036;100mN31595E41597;MC;NA;2;45;M;4049;EMP
059780036036-2420;059780036036;100mN31609E41579;MC;NA;2;20;F;1824;EMP
059780036036-2420;059780036036;100mN31609E41579;MC;NA;2;21;F;1824;NEP
059780036036-2421;059780036036;100mN31633E41610;MC;NA;2;48;F;4049;EMP
059780036036-2421;059780036036;100mN31633E41610;MC;NA;2;41;F;4049;EMP
059780036036-2422;059780036036;100mN31613E41626;MC;OS;2;67;M;6574;EMP
059780036036-2422;059780036036;100mN31613E41626;MC;OS;2;86;F;75XX;EMP
059780036036-2423;059780036036;100mN31613E41626;S;NA;1;62;F;5064;NEP
059780036036-2424;059780036036;100mN31617E41603;MC;NA;2;43;F;4049;EMP
059780036036-2424;059780036036;100mN31617E41603;MC;NA;2;46;F;4049;NEP
059780036036-2425;059780036036;100mN31602E41575;S;NA;1;87;M;75XX;EMP
059780036036-2426;059780036036;100mN31618E41588;NA;OS;4;21;F;1824;NEP
059780036036-2426;059780036036;100mN31618E41588;NA;OS;4;16;M;1517;EMP
059780036036-2426;059780036036;100mN31618E41588;NA;OS;4;55;F;5064;EMP
059780036036-2426;059780036036;100mN31618E41588;NA;OS;4;43;F;4049;EMP
059780036036-2427;059780036036;100mN31598E41609;MC;OS;2;65;F;6574;NEP
059780036036-2427;059780036036;100mN31598E41609;MC;OS;2;66;F;6574;NEP
059780036036-2428;059780036036;100mN31612E41579;S;NA;1;23;F;1824;NEP
059780036036-2429;059780036036;100mN31637E41607;MC;NA;2;57;M;5064;EMP
059780036036-2429;059780036036;100mN31637E41607;MC;NA;2;54;M;5064;NEP
059780036036-2430;059780036036;100mN31602E41576;SF;NA;3;69;F;6574;EMP
059780036036-2430;059780036036;100mN31602E41576;SF;NA;3;6;M;0614;NEP
059780036036-2430;059780036036;100mN31602E41576;SF;NA;3;45;F;4049;EMP
059780036036-2431;059780036036;100mN31613E41626;MC;NA;5;21;F;1824;EMP
059780036036-2431;059780036036;100mN31613E41626;MC;NA;5;28;F;2529;EMP
059780036036-2431;059780036036;100mN31613E41626;MC;NA;5;0;M;0003;NEP
059780036036-2431;059780036036;100mN31613E41626;MC;NA;5;2;M;0003;NEP
059780036036-2431;059780036036;100mN31613E41626;MC;NA;5;2;F;0003;NEP
059780036036-2432;059780036036;100mN31642E41625;PO;NA;3;25;M;2529;EMP
059780036036-2432;059780036036;100mN31642E41625;PO;NA;3;22;F;1824;EMP
059780036036-2432;059780036036;100mN31642E41625;PO;NA;3;10;M;0614;NEP
059780036036-2433;059780036036;100mN31613E41626;PO;NA;2;46;F;4049;EMP
059780036036-2433;059780036036;100mN31613E41626;PO;NA;2;46;M;4049;EMP
059780036036-2434;059780036036;100mN31613E41626;SF;NA;3;36;M;3039;NEP
059780036036-2434;059780036036;100mN31613E41626;SF;NA;3;19;M;1824;NEP
059780036036-2434;059780036036;100mN31613E41626;SF;NA;3;8;M;0614;NEP
059780036036-2435;059780036036;100mN31628E41599;S;NA;1;23;M;1824;NEP
059780036036-2436;059780036036;100mN31603E41594;MC;NA;2;34;F;3039;EMP
059780036036-2436;059780036036;100mN31603E41594;MC;NA;2;35;M;3039;NEP
059780036036-2437;059780036036;100mN31623E41598;SF;NA;5;62;F;5064;NEP
059780036036-2437;059780036036;100mN31623E41598;SF;NA;5;0;M;0003;NEP
059780036036-2437;059780036036;100mN31623E41598;SF;NA;5;9;M;0614;NEP
059780036036-2437;059780036036;100mN31623E41598;SF;NA;5;16;M;1517;EMP
059780036036-2437;059780036036;100mN31623E41598;SF;NA;5;11;F;0614;NEP
059780036036-2438;059780036036;100mN31634E41595;SF;NA;4;50;F;5064;NEP
059780036036-2438;059780036036;100mN31634E41595;SF;NA;4;9;F;0614;NEP
059780036036-2438;059780036036;100mN31634E41595;SF;NA;4;28;M;2529;NEP
059780036036-2438;059780036036;100mN31634E41595;SF;NA;4;21;F;1824;NEP
059780036036-2439;059780036036;100mN31628E41599;PO;OS;2;79;F;75XX;EMP
059780036036-2439;059780036036;100mN31628E41599;PO;OS;2;80;F;75XX;UEP
059780036036-2440;059780036036;100mN31628E41599;MC;NA;3;40;M;4049;NEP
059780036036-2440;059780036036;100mN31628E41599;MC;NA;3;38;M;3039;NEP
059780036036-2440;059780036036;100mN31628E41599;MC;NA;3;13;F;0614;NEP
059780036036-2441;059780036036;100mN31596E41595;S;NA;1;46;M;4049;EMP
059780036036-2442;059780036036;100mN31628E41599;S;NA;1;83;F;75XX;EMP
059780036036-2443;059780036036;100mN31627E41600;SF;MIX;2;79;F;75XX;EMP
059780036036-2443;059780036036;100mN31627E41600;SF;MIX;2;3;M;0305;NEP
059780036036-2444;059780036036;100mN31617E41602;MC;OS;3;78;F;75XX;EMP
059780036036-2444;059780036036;100mN31617E41602;MC;OS;3;72;F;6574;NEP
059780036036-2444;059780036036;100mN31617E41602;MC;OS;3;65;M;6574;NEP
059780036036-2445;059780036036;100mN31609E41611;S;NA;1;28;M;2529;EMP
059780036036-2446;059780036036;100mN31598E41601;PO;NA;2;52;F;5064;UEP
059780036036-2446;059780036036;100mN31598E41601;PO;NA;2;57;F;5064;UEP
059780036036-2447;059780036036;100mN31613E41599;MC;NA;2;52;F;5064;NEP
059780036036-2447;059780036036;100mN31613E41599;MC;NA;2;63;F;5064;NEP
059780036036-2448;059780036036;100mN31612E41575;MC;NA;2;47;F;4049;NEP
059780036036-2448;059780036036;100mN31612E41575;MC;NA;2;48;M;4049;EMP
059780036036-2449;059780036036;100mN31604E41614;MC;NA;3;63;F;5064;NEP
059780036036-2449;059780036036;100mN31604E41614;MC;NA;3;59;F;5064;EMP
059780036036-2449;059780036036;100mN31604E41614;MC;NA;3;10;F;0614;NEP
059780036036-2450;059780036036;100mN31620E41689;S;OS;1;28;M;2529;NEP
059780036036-2451;059780036036;100mN31569E41598;MC;OS;4;86;F;75XX;EMP
059780036036-2451;059780036036;100mN31569E41598;MC;OS;4;25;F;2529;NEP
059780036036-2451;059780036036;100mN31569E41598;MC;OS;4;68;M;6574;NEP
059780036036-2451;059780036036;100mN31569E41598;MC;OS;4;67;F;6574;EMP
059780036036-2452;059780036036;100mN31609E41608;S;NA;1;45;M;4049;EMP
059780036036-2453;059780036036;100mN31627E41610;S;NA;1;59;F;5064;EMP
059780036036-2454;059780036036;100mN31624E41689;MC;MIX;2;75;F;75XX;NEP
059780036036-2454;059780036036;100mN31624E41689;MC;MIX;2;42;F;4049;NEP
059780036036-2455;059780036036;100mN31612E41575;S;OS;1;41;F;4049;NEP
059780036036-2456;059780036036;100mN31612E41575;MC;NA;4;40;M;4049;EMP
059780036036-2456;059780036036;100mN31612E41575;MC;NA;4;31;F;3039;NEP
059780036036-2456;059780036036;100mN31612E41575;MC;NA;4;11;M;0614;NEP
059780036036-2456;059780036036;100mN31612E41575;MC;NA;4;10;M;0614;NEP
059780036036-2457;059780036036;100mN31620E41658;S;NA;1;58;F;5064;NEP
059780036036-2458;059780036036;100mN31570E41585;MC;NA;3;48;F;4049;EMP
059780036036-2458;059780036036;100mN31570E41585;MC;NA;3;63;F;5064;EMP
059780036036-2458;059780036036;100mN31570E41585;MC;NA;3;6;M;0614;NEP
059780036036-2459;059780036036;100mN31620E41673;S;NA;1;42;F;4049;EMP
059780036036-2460;059780036036;100mN31612E41575;S;OS;1;45;M;4049;NEP
059780036036-2461;059780036036;100mN31612E41575;S;NA;1;84;F;75XX;NEP
059780036036-2462;059780036036;100mN31612E41575;S;NA;1;73;F;6574;NEP
059780036036-2463;059780036036;100mN31612E41575;MC;NA;4;30;F;3039;NEP
059780036036-2463;059780036036;100mN31612E41575;MC;NA;4;33;M;3039;EMP
059780036036-2463;059780036036;100mN31612E41575;MC;NA;4;4;F;0305;NEP
059780036036-2463;059780036036;100mN31612E41575;MC;NA;4;13;F;0614;NEP
059780036036-2464;059780036036;100mN31611E41581;MC;NA;3;58;M;5064;EMP
059780036036-2464;059780036036;100mN31611E41581;MC;NA;3;57;M;5064;EMP
059780036036-2464;059780036036;100mN31611E41581;MC;NA;3;4;F;0305;NEP
059780036036-2465;059780036036;100mN31612E41575;MC;NA;2;62;F;5064;NEP
059780036036-2465;059780036036;100mN31612E41575;MC;NA;2;63;M;5064;NEP
059780036036-2466;059780036036;100mN31594E41597;S;NA;1;46;M;4049;UEP
059780036036-2467;059780036036;100mN31618E41601;MC;NA;2;54;F;5064;EMP
059780036036-2467;059780036036;100mN31618E41601;MC;NA;2;56;M;5064;EMP
059780036036-2468;059780036036;100mN31614E41601;S;NA;1;55;M;5064;EMP
059780036036-2469;059780036036;100mN31628E41602;PO;NA;2;40;M;4049;NEP
059780036036-2469;059780036036;100mN31628E41602;PO;NA;2;35;M;3039;EMP
059780036036-2470;059780036036;100mN31631E41601;MC;NA;2;54;M;5064;NEP
059780036036-2470;059780036036;100mN31631E41601;MC;NA;2;53;F;5064;EMP
059780036036-2471;059780036036;100mN31609E41606;MC;NA;2;27;M;2529;EMP
059780036036-2471;059780036036;100mN31609E41606;MC;NA;2;18;M;1824;EMP
059780036036-2472;059780036036;100mN31605E41602;MC;OS;2;65;M;6574;EMP
059780036036-2472;059780036036;100mN31605E41602;MC;OS;2;83;F;75XX;NEP
059780036036-2473;059780036036;100mN31637E41580;PO;NA;2;41;M;4049;NEP
059780036036-2473;059780036036;100mN31637E41580;PO;NA;2;40;M;4049;EMP
059780036036-2474;059780036036;100mN31618E41601;MC;OS;4;73;M;6574;EMP
059780036036-2474;059780036036;100mN31618E41601;MC;OS;4;71;F;6574;NEP
059780036036-2474;059780036036;100mN31618E41601;MC;OS;4;81;F;75XX;NEP
059780036036-2474;059780036036;100mN31618E41601;MC;OS;4;80;F;75XX;EMP
059780036036-2475;059780036036;100mN31623E41590;S;NA;1;32;M;3039;NEP
059780036036-2476;059780036036;100mN31613E41663;S;NA;1;87;F;75XX;EMP
059780036036-2477;059780036036;100mN31595E41593;S;OS;1;80;M;75XX;NEP
059780036036-2478;059780036036;100mN31618E41601;S;OS;1;82;F;75XX;EMP
059780036036-2479;059780036036;100mN31618E41601;PO;OS;4;73;F;6574;NEP
059780036036-2479;059780036036;100mN31618E41601;PO;OS;4;76;F;75XX;EMP
059780036036-2479;059780036036;100mN31618E41601;PO;OS;4;85;M;75XX;NEP
059780036036-2479;059780036036;100mN31618E41601;PO;OS;4;75;F;75XX;EMP
059780036036-2480;059780036036;100mN31618E41601;MC;OS;2;72;F;6574;EMP
059780036036-2480;059780036036;100mN31618E41601;MC;OS;2;78;F;75XX;NEP
059780036036-2481;059780036036;100mN31618E41601;S;OS;1;70;M;6574;NEP
059780036036-2482;059780036036;100mN31617E41693;S;NA;1;59;F;5064;EMP
059780036036-2483;059780036036;100mN31611E41613;MC;NA;2;57;M;5064;EMP
059780036036-2483;059780036036;100mN31611E41613;MC;NA;2;55;F;5064;EMP
059780036036-2484;059780036036;100mN31618E41601;SM;NA;2;16;M;1517;EMP
059780036036-2484;059780036036;100mN31618E41601;SM;NA;2;0;F;0003;NEP
059780036036-2485;059780036036;100mN31618E41601;S;NA;1;56;M;5064;EMP
059780036036-2486;059780036036;100mN31583E41583;MC;OS;2;77;F;75XX;EMP
059780036036-2486;059780036036;100mN31583E41583;MC;OS;2;72;F;6574;EMP
059780036036-2487;059780036036;100mN31609E41584;S;OS;1;16;M;1517;NEP
059780036036-2488;059780036036;100mN31617E41660;MC;NA;2;59;F;5064;EMP
059780036036-2488;059780036036;100mN31617E41660;MC;NA;2;62;M;5064;EMP
059780036036-2489;059780036036;100mN31618E41601;S;NA;1;61;F;5064;NEP
